Month,Geography,Value
1940-12,northern-ireland,6.96606
1941-01,northern-ireland,3.34218
1941-02,northern-ireland,6.7036
1941-03,northern-ireland,8.11806
1941-04,northern-ireland,9.03682
1941-05,northern-ireland,13.0258
1941-06,northern-ireland,17.66561
1941-07,northern-ireland,17.7994
1941-08,northern-ireland,16.84666
1941-09,northern-ireland,17.66682
1941-10,northern-ireland,13.56716
1941-11,northern-ireland,9.386
1941-12,northern-ireland,8.24072
1942-01,northern-ireland,6.51923
1942-02,northern-ireland,5.53055
1942-03,northern-ireland,8.45585
1942-04,northern-ireland,12.26751
1942-05,northern-ireland,14.36592
1942-06,northern-ireland,17.05001
1942-07,northern-ireland,17.24575
1942-08,northern-ireland,17.56473
1942-09,northern-ireland,15.00076
1942-10,northern-ireland,12.09225
1942-11,northern-ireland,8.51665
1942-12,northern-ireland,9.32063
1943-01,northern-ireland,7.39449
1943-02,northern-ireland,9.15123
1943-03,northern-ireland,9.92706
1943-04,northern-ireland,12.90606
1943-05,northern-ireland,14.59881
1943-06,northern-ireland,17.11459
1943-07,northern-ireland,18.95943
1943-08,northern-ireland,17.01619
1943-09,northern-ireland,15.00699
1943-10,northern-ireland,13.15173
1943-11,northern-ireland,9.13072
1943-12,northern-ireland,7.33773
1944-01,northern-ireland,8.62482
1944-02,northern-ireland,7.03622
1944-03,northern-ireland,9.22792
1944-04,northern-ireland,13.2829
1944-05,northern-ireland,14.19233
1944-06,northern-ireland,15.81911
1944-07,northern-ireland,17.90459
1944-08,northern-ireland,19.08404
1944-09,northern-ireland,14.83176
1944-10,northern-ireland,11.40936
1944-11,northern-ireland,8.41531
1944-12,northern-ireland,6.90688
1945-01,northern-ireland,3.51504
1945-02,northern-ireland,9.70112
1945-03,northern-ireland,11.23556
1945-04,northern-ireland,12.77103
1945-05,northern-ireland,14.42857
1945-06,northern-ireland,16.25785
1945-07,northern-ireland,18.05806
1945-08,northern-ireland,18.49378
1945-09,northern-ireland,16.79639
1945-10,northern-ireland,13.88141
1945-11,northern-ireland,10.06779
1945-12,northern-ireland,8.41433
1946-01,northern-ireland,6.28692
1946-02,northern-ireland,7.68504
1946-03,northern-ireland,9.17154
1946-04,northern-ireland,12.46657
1946-05,northern-ireland,14.46212
1946-06,northern-ireland,15.70062
1946-07,northern-ireland,17.49514
1946-08,northern-ireland,16.23813
1946-09,northern-ireland,15.33157
1946-10,northern-ireland,11.78392
1946-11,northern-ireland,9.70936
1946-12,northern-ireland,6.32613
1947-01,northern-ireland,5.47036
1947-02,northern-ireland,1.47013
1947-03,northern-ireland,5.45735
1947-04,northern-ireland,10.95485
1947-05,northern-ireland,15.20675
1947-06,northern-ireland,16.66622
1947-07,northern-ireland,17.55936
1947-08,northern-ireland,21.955
1947-09,northern-ireland,16.42758
1947-10,northern-ireland,13.96734
1947-11,northern-ireland,9.42468
1947-12,northern-ireland,7.06494
1948-01,northern-ireland,6.14494
1948-02,northern-ireland,7.27751
1948-03,northern-ireland,11.94222
1948-04,northern-ireland,11.98023
1948-05,northern-ireland,14.69054
1948-06,northern-ireland,15.32183
1948-07,northern-ireland,17.39869
1948-08,northern-ireland,16.89203
1948-09,northern-ireland,15.45082
1948-10,northern-ireland,12.64741
1948-11,northern-ireland,10.81543
1948-12,northern-ireland,7.77725
1949-01,northern-ireland,8.29991
1949-02,northern-ireland,8.48041
1949-03,northern-ireland,9.08319
1949-04,northern-ireland,12.15498
1949-05,northern-ireland,14.04169
1949-06,northern-ireland,18.80496
1949-07,northern-ireland,18.66867
1949-08,northern-ireland,18.22419
1949-09,northern-ireland,17.83762
1949-10,northern-ireland,13.52208
1949-11,northern-ireland,9.19109
1949-12,northern-ireland,7.57699
1950-01,northern-ireland,7.52548
1950-02,northern-ireland,7.19381
1950-03,northern-ireland,10.91459
1950-04,northern-ireland,9.87643
1950-05,northern-ireland,15.04977
1950-06,northern-ireland,18.24698
1950-07,northern-ireland,17.81547
1950-08,northern-ireland,17.22629
1950-09,northern-ireland,14.44592
1950-10,northern-ireland,11.70837
1950-11,northern-ireland,7.59545
1950-12,northern-ireland,3.65265
1951-01,northern-ireland,5.6723
1951-02,northern-ireland,5.34877
1951-03,northern-ireland,6.90921
1951-04,northern-ireland,9.4089
1951-05,northern-ireland,12.8659
1951-06,northern-ireland,16.93891
1951-07,northern-ireland,17.73423
1951-08,northern-ireland,16.66222
1951-09,northern-ireland,15.85464
1951-10,northern-ireland,13.00831
1951-11,northern-ireland,9.7935
1951-12,northern-ireland,7.64507
1952-01,northern-ireland,4.84752
1952-02,northern-ireland,6.73996
1952-03,northern-ireland,9.2624
1952-04,northern-ireland,12.50448
1952-05,northern-ireland,15.53832
1952-06,northern-ireland,16.02586
1952-07,northern-ireland,18.26282
1952-08,northern-ireland,17.58413
1952-09,northern-ireland,13.46422
1952-10,northern-ireland,11.52741
1952-11,northern-ireland,7.29772
1952-12,northern-ireland,6.06663
1953-01,northern-ireland,6.75161
1953-02,northern-ireland,8.2222
1953-03,northern-ireland,9.62959
1953-04,northern-ireland,10.28681
1953-05,northern-ireland,15.89767
1953-06,northern-ireland,16.79944
1953-07,northern-ireland,17.23979
1953-08,northern-ireland,17.64684
1953-09,northern-ireland,16.36708
1953-10,northern-ireland,12.54861
1953-11,northern-ireland,10.10016
1953-12,northern-ireland,9.12183
1954-01,northern-ireland,6.08648
1954-02,northern-ireland,5.71055
1954-03,northern-ireland,8.32979
1954-04,northern-ireland,11.43507
1954-05,northern-ireland,13.65878
1954-06,northern-ireland,15.25944
1954-07,northern-ireland,15.59666
1954-08,northern-ireland,16.27261
1954-09,northern-ireland,14.29062
1954-10,northern-ireland,13.12961
1954-11,northern-ireland,8.76915
1954-12,northern-ireland,8.47208
1955-01,northern-ireland,4.82037
1955-02,northern-ireland,4.13869
1955-03,northern-ireland,7.45235
1955-04,northern-ireland,13.20682
1955-05,northern-ireland,12.62088
1955-06,northern-ireland,15.37369
1955-07,northern-ireland,20.69574
1955-08,northern-ireland,20.42487
1955-09,northern-ireland,16.75406
1955-10,northern-ireland,11.92412
1955-11,northern-ireland,9.88569
1955-12,northern-ireland,7.88716
1956-01,northern-ireland,5.48173
1956-02,northern-ireland,4.8174
1956-03,northern-ireland,9.56548
1956-04,northern-ireland,11.11599
1956-05,northern-ireland,14.70286
1956-06,northern-ireland,15.67158
1956-07,northern-ireland,17.47729
1956-08,northern-ireland,15.62069
1956-09,northern-ireland,15.61628
1956-10,northern-ireland,12.15823
1956-11,northern-ireland,9.15454
1956-12,northern-ireland,8.15351
1957-01,northern-ireland,7.86596
1957-02,northern-ireland,7.29398
1957-03,northern-ireland,10.98415
1957-04,northern-ireland,11.821
1957-05,northern-ireland,13.95576
1957-06,northern-ireland,18.64091
1957-07,northern-ireland,16.954
1957-08,northern-ireland,17.00867
1957-09,northern-ireland,14.43404
1957-10,northern-ireland,12.44777
1957-11,northern-ireland,8.96653
1957-12,northern-ireland,7.4532
1958-01,northern-ireland,6.32673
1958-02,northern-ireland,7.38978
1958-03,northern-ireland,5.94549
1958-04,northern-ireland,10.7289
1958-05,northern-ireland,13.63492
1958-06,northern-ireland,15.60392
1958-07,northern-ireland,17.9826
1958-08,northern-ireland,17.09689
1958-09,northern-ireland,16.83704
1958-10,northern-ireland,12.9422
1958-11,northern-ireland,9.7649
1958-12,northern-ireland,6.83209
1959-01,northern-ireland,4.69278
1959-02,northern-ireland,8.46185
1959-03,northern-ireland,10.13295
1959-04,northern-ireland,11.58572
1959-05,northern-ireland,16.62362
1959-06,northern-ireland,17.87229
1959-07,northern-ireland,18.69632
1959-08,northern-ireland,19.09878
1959-09,northern-ireland,17.96499
1959-10,northern-ireland,14.70642
1959-11,northern-ireland,9.19054
1959-12,northern-ireland,7.82955
1960-01,northern-ireland,6.96828
1960-02,northern-ireland,6.36472
1960-03,northern-ireland,8.57621
1960-04,northern-ireland,12.53251
1960-05,northern-ireland,16.45235
1960-06,northern-ireland,18.59889
1960-07,northern-ireland,17.23741
1960-08,northern-ireland,17.34176
1960-09,northern-ireland,15.47581
1960-10,northern-ireland,12.46736
1960-11,northern-ireland,9.16097
1960-12,northern-ireland,5.70759
1961-01,northern-ireland,6.61768
1961-02,northern-ireland,9.58062
1961-03,northern-ireland,11.64394
1961-04,northern-ireland,11.7968
1961-05,northern-ireland,13.9933
1961-06,northern-ireland,16.44628
1961-07,northern-ireland,16.22914
1961-08,northern-ireland,16.98742
1961-09,northern-ireland,16.28256
1961-10,northern-ireland,12.39628
1961-11,northern-ireland,8.46989
1961-12,northern-ireland,5.41789
1962-01,northern-ireland,7.00241
1962-02,northern-ireland,7.64818
1962-03,northern-ireland,6.4087
1962-04,northern-ireland,11.44517
1962-05,northern-ireland,13.51907
1962-06,northern-ireland,16.19285
1962-07,northern-ireland,16.69147
1962-08,northern-ireland,16.45226
1962-09,northern-ireland,14.18532
1962-10,northern-ireland,13.07784
1962-11,northern-ireland,8.35185
1962-12,northern-ireland,6.76798
1963-01,northern-ireland,2.30891
1963-02,northern-ireland,3.53803
1963-03,northern-ireland,9.52748
1963-04,northern-ireland,10.95489
1963-05,northern-ireland,12.90129
1963-06,northern-ireland,17.27241
1963-07,northern-ireland,17.17353
1963-08,northern-ireland,16.11185
1963-09,northern-ireland,15.16757
1963-10,northern-ireland,13.14739
1963-11,northern-ireland,9.46604
1963-12,northern-ireland,5.93759
1964-01,northern-ireland,7.39513
1964-02,northern-ireland,6.95862
1964-03,northern-ireland,7.46078
1964-04,northern-ireland,11.51674
1964-05,northern-ireland,15.35067
1964-06,northern-ireland,15.69702
1964-07,northern-ireland,17.39393
1964-08,northern-ireland,17.30331
1964-09,northern-ireland,16.15429
1964-10,northern-ireland,11.71176
1964-11,northern-ireland,10.04155
1964-12,northern-ireland,6.6188
1965-01,northern-ireland,5.41438
1965-02,northern-ireland,6.36261
1965-03,northern-ireland,8.04605
1965-04,northern-ireland,11.15636
1965-05,northern-ireland,13.88969
1965-06,northern-ireland,16.75531
1965-07,northern-ireland,15.94966
1965-08,northern-ireland,16.60426
1965-09,northern-ireland,14.24546
1965-10,northern-ireland,13.0021
1965-11,northern-ireland,6.50147
1965-12,northern-ireland,6.95942
1966-01,northern-ireland,5.56659
1966-02,northern-ireland,6.71402
1966-03,northern-ireland,9.84281
1966-04,northern-ireland,8.7803
1966-05,northern-ireland,14.15725
1966-06,northern-ireland,17.09308
1966-07,northern-ireland,17.24366
1966-08,northern-ireland,16.81012
1966-09,northern-ireland,16.3389
1966-10,northern-ireland,11.92239
1966-11,northern-ireland,7.66968
1966-12,northern-ireland,7.55202
1967-01,northern-ireland,7.25014
1967-02,northern-ireland,7.64663
1967-03,northern-ireland,8.63833
1967-04,northern-ireland,11.29368
1967-05,northern-ireland,12.16076
1967-06,northern-ireland,16.99076
1967-07,northern-ireland,17.74154
1967-08,northern-ireland,17.10783
1967-09,northern-ireland,15.5685
1967-10,northern-ireland,11.86677
1967-11,northern-ireland,8.71562
1967-12,northern-ireland,7.02931
1968-01,northern-ireland,7.31585
1968-02,northern-ireland,5.0628
1968-03,northern-ireland,9.01153
1968-04,northern-ireland,11.05227
1968-05,northern-ireland,12.22607
1968-06,northern-ireland,17.70058
1968-07,northern-ireland,17.37281
1968-08,northern-ireland,18.72353
1968-09,northern-ireland,15.79656
1968-10,northern-ireland,14.16792
1968-11,northern-ireland,8.81959
1968-12,northern-ireland,6.4059
1969-01,northern-ireland,6.80675
1969-02,northern-ireland,3.58324
1969-03,northern-ireland,6.33625
1969-04,northern-ireland,11.00575
1969-05,northern-ireland,13.38815
1969-06,northern-ireland,17.14166
1969-07,northern-ireland,18.56663
1969-08,northern-ireland,17.87083
1969-09,northern-ireland,15.88592
1969-10,northern-ireland,15.06607
1969-11,northern-ireland,7.06696
1969-12,northern-ireland,6.63113
1970-01,northern-ireland,6.25258
1970-02,northern-ireland,5.44646
1970-03,northern-ireland,7.33298
1970-04,northern-ireland,9.67495
1970-05,northern-ireland,14.93396
1970-06,northern-ireland,18.936
1970-07,northern-ireland,16.43545
1970-08,northern-ireland,18.38083
1970-09,northern-ireland,15.75957
1970-10,northern-ireland,12.55675
1970-11,northern-ireland,9.08624
1970-12,northern-ireland,7.18587
1971-01,northern-ireland,7.43837
1971-02,northern-ireland,7.84781
1971-03,northern-ireland,8.66257
1971-04,northern-ireland,11.06561
1971-05,northern-ireland,14.18125
1971-06,northern-ireland,15.09607
1971-07,northern-ireland,18.84349
1971-08,northern-ireland,17.10559
1971-09,northern-ireland,17.56972
1971-10,northern-ireland,14.09649
1971-11,northern-ireland,9.55554
1971-12,northern-ireland,9.0101
1972-01,northern-ireland,5.95186
1972-02,northern-ireland,6.88466
1972-03,northern-ireland,8.75945
1972-04,northern-ireland,11.38798
1972-05,northern-ireland,12.64582
1972-06,northern-ireland,14.05092
1972-07,northern-ireland,18.10806
1972-08,northern-ireland,16.43468
1972-09,northern-ireland,15.36916
1972-10,northern-ireland,13.21678
1972-11,northern-ireland,8.31858
1972-12,northern-ireland,8.44187
1973-01,northern-ireland,7.31265
1973-02,northern-ireland,6.66689
1973-03,northern-ireland,9.5283
1973-04,northern-ireland,10.14855
1973-05,northern-ireland,13.51514
1973-06,northern-ireland,17.48465
1973-07,northern-ireland,17.65906
1973-08,northern-ireland,18.22164
1973-09,northern-ireland,16.27523
1973-10,northern-ireland,11.98046
1973-11,northern-ireland,8.84426
1973-12,northern-ireland,7.82108
1974-01,northern-ireland,8.36476
1974-02,northern-ireland,7.77101
1974-03,northern-ireland,8.46998
1974-04,northern-ireland,12.82773
1974-05,northern-ireland,13.26939
1974-06,northern-ireland,16.3051
1974-07,northern-ireland,16.58636
1974-08,northern-ireland,17.45238
1974-09,northern-ireland,13.75839
1974-10,northern-ireland,10.46131
1974-11,northern-ireland,8.449
1974-12,northern-ireland,9.35687
1975-01,northern-ireland,8.22713
1975-02,northern-ireland,7.61138
1975-03,northern-ireland,7.9956
1975-04,northern-ireland,11.31589
1975-05,northern-ireland,13.90579
1975-06,northern-ireland,18.27505
1975-07,northern-ireland,19.46029
1975-08,northern-ireland,20.07115
1975-09,northern-ireland,15.04935
1975-10,northern-ireland,12.98697
1975-11,northern-ireland,9.2562
1975-12,northern-ireland,7.95077
1976-01,northern-ireland,7.6816
1976-02,northern-ireland,7.44457
1976-03,northern-ireland,8.06663
1976-04,northern-ireland,11.64837
1976-05,northern-ireland,13.67198
1976-06,northern-ireland,18.69588
1976-07,northern-ireland,19.18381
1976-08,northern-ireland,20.77532
1976-09,northern-ireland,15.35609
1976-10,northern-ireland,11.84656
1976-11,northern-ireland,8.41828
1976-12,northern-ireland,4.22337
1977-01,northern-ireland,5.21543
1977-02,northern-ireland,6.28631
1977-03,northern-ireland,9.16808
1977-04,northern-ireland,9.83163
1977-05,northern-ireland,14.20764
1977-06,northern-ireland,16.05078
1977-07,northern-ireland,19.06489
1977-08,northern-ireland,18.09155
1977-09,northern-ireland,15.05826
1977-10,northern-ireland,13.70178
1977-11,northern-ireland,7.6966
1977-12,northern-ireland,7.90186
1978-01,northern-ireland,5.66135
1978-02,northern-ireland,5.60068
1978-03,northern-ireland,8.7228
1978-04,northern-ireland,9.65837
1978-05,northern-ireland,15.35529
1978-06,northern-ireland,15.73841
1978-07,northern-ireland,16.72768
1978-08,northern-ireland,16.7996
1978-09,northern-ireland,15.88028
1978-10,northern-ireland,13.91567
1978-11,northern-ireland,10.48794
1978-12,northern-ireland,6.27384
1979-01,northern-ireland,3.64107
1979-02,northern-ireland,4.62675
1979-03,northern-ireland,6.77869
1979-04,northern-ireland,9.53779
1979-05,northern-ireland,11.8535
1979-06,northern-ireland,16.41209
1979-07,northern-ireland,17.72666
1979-08,northern-ireland,16.71523
1979-09,northern-ireland,15.3211
1979-10,northern-ireland,13.2747
1979-11,northern-ireland,9.47973
1979-12,northern-ireland,6.84655
1980-01,northern-ireland,5.32896
1980-02,northern-ireland,7.75038
1980-03,northern-ireland,7.36296
1980-04,northern-ireland,12.05169
1980-05,northern-ireland,15.12719
1980-06,northern-ireland,15.61609
1980-07,northern-ireland,16.43365
1980-08,northern-ireland,17.83687
1980-09,northern-ireland,16.05662
1980-10,northern-ireland,11.32405
1980-11,northern-ireland,8.97752
1980-12,northern-ireland,8.17041
1981-01,northern-ireland,7.96155
1981-02,northern-ireland,6.5886
1981-03,northern-ireland,9.90947
1981-04,northern-ireland,11.73627
1981-05,northern-ireland,13.85566
1981-06,northern-ireland,15.49975
1981-07,northern-ireland,16.75378
1981-08,northern-ireland,18.47699
1981-09,northern-ireland,16.14215
1981-10,northern-ireland,9.94759
1981-11,northern-ireland,9.94277
1981-12,northern-ireland,4.24628
1982-01,northern-ireland,6.41096
1982-02,northern-ireland,7.77863
1982-03,northern-ireland,9.14104
1982-04,northern-ireland,12.31395
1982-05,northern-ireland,14.36966
1982-06,northern-ireland,17.29904
1982-07,northern-ireland,19.11206
1982-08,northern-ireland,17.39894
1982-09,northern-ireland,15.604
1982-10,northern-ireland,12.43845
1982-11,northern-ireland,8.75758
1982-12,northern-ireland,7.05317
1983-01,northern-ireland,8.21091
1983-02,northern-ireland,5.42036
1983-03,northern-ireland,9.26776
1983-04,northern-ireland,9.51237
1983-05,northern-ireland,12.58226
1983-06,northern-ireland,16.35579
1983-07,northern-ireland,21.43785
1983-08,northern-ireland,20.22326
1983-09,northern-ireland,15.38994
1983-10,northern-ireland,12.66755
1983-11,northern-ireland,10.20264
1983-12,northern-ireland,8.89064
1984-01,northern-ireland,5.339
1984-02,northern-ireland,7.22117
1984-03,northern-ireland,7.51468
1984-04,northern-ireland,12.31481
1984-05,northern-ireland,14.33275
1984-06,northern-ireland,17.15483
1984-07,northern-ireland,19.24208
1984-08,northern-ireland,19.56787
1984-09,northern-ireland,15.21539
1984-10,northern-ireland,12.90562
